# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)
# Number of images: 100, mean observations per image: 710.53999999999996
86 0.038258813321590424 0.9235587120056152 -0.38121676445007324 0.015792084857821465 -1.759182666205561e-08 -3.166496753692627e-08 0.5547837615013123 86 r_86.png

85 0.45344477891921997 0.8875473737716675 0.07260545343160629 -0.037093862891197205 7.729681478219064e-11 -2.3283064365386963e-09 0.5547837615013123 85 r_85.png

84 0.23053887486457825 0.9091785550117493 -0.33612796664237976 0.08523140847682953 -2.351389305488283e-08 2.2351741790771484e-08 0.5547837615013123 84 r_84.png

83 0.0842590406537056 0.6829604506492615 0.7201196551322937 -0.08884352445602417 3.274396220831477e-08 -2.7910573408007622e-08 0.5547837615013123 83 r_83.png

82 0.010490681044757366 0.09006606042385101 -0.9891929626464844 0.1152188777923584 -4.188108526648193e-09 6.51925802230835e-09 0.5547837615013123 82 r_82.png

81 0.009659694507718086 0.5516793131828308 0.8338725566864014 -0.014600240625441074 -3.3404359101041337e-07 2.1979212760925293e-07 0.5547837615013123 81 r_81.png

80 0.01546570286154747 0.03526492416858673 -0.9151220917701721 0.401333749294281 -1.9758126246216534e-09 -3.702007234096527e-08 0.5547837615013123 80 r_80.png

79 0.09069743752479553 0.1836421936750412 -0.8776028156280518 0.433431476354599 -9.799270728194642e-09 -7.078051567077637e-08 0.5547837018966675 79 r_8.png

78 0.034579817205667496 0.9854041934013367 0.16657936573028564 -0.005845602601766586 -1.9499402093003937e-10 1.3969838619232178e-08 0.5547837018966675 78 r_79.png

77 0.2615274488925934 0.8987891674041748 -0.33781537413597107 0.09829671680927277 2.169882051816785e-08 -2.9802322387695312e-08 0.554783821105957 77 r_78.png

76 0.3748854100704193 0.8552880883216858 -0.32760363817214966 0.14359354972839355 -1.1776071673352817e-08 -7.450580596923828e-09 0.5547837018966675 76 r_77.png

75 0.08894075453281403 0.806864857673645 0.5804862380027771 -0.06398703157901764 -5.02575403515948e-09 1.862645149230957e-09 0.5547837615013123 75 r_76.png

74 0.04427286982536316 0.43767061829566956 0.8934851288795471 -0.09038107097148895 -1.3393762543500998e-08 -3.3527612686157227e-08 0.5547837615013123 74 r_75.png

73 0.09949760138988495 0.8201810717582703 0.5592851638793945 -0.06784786283969879 3.4764180867341565e-08 -1.1175870895385742e-08 0.554783821105957 73 r_74.png

72 0.1466766893863678 0.8443430066108704 -0.507731556892395 0.08820153772830963 5.6979601481543796e-08 5.587935447692871e-08 0.5547837615013123 72 r_73.png

71 0.3897656202316284 0.7818317413330078 -0.43552324175834656 0.21712079644203186 -2.4534617892868482e-08 3.725290298461914e-08 0.5547837615013123 71 r_72.png

70 0.006054197903722525 0.9375676512718201 0.34774306416511536 -0.0022454122081398964 -8.748256163926271e-08 2.3748725652694702e-07 0.5547837615013123 70 r_71.png

69 0.05008169636130333 0.9754860997200012 0.21400515735149384 -0.010987086221575737 2.444704350068605e-08 -5.681067705154419e-08 0.5547837615013123 69 r_70.png

68 0.11993366479873657 0.9878323078155518 0.0982898697257042 -0.0119334626942873 -1.0131546712699446e-09 1.7695128917694092e-08 0.5547837615013123 68 r_7.png

67 0.09912095963954926 0.48552659153938293 0.8510309457778931 -0.1737392395734787 2.2257768961253532e-09 2.60770320892334e-08 0.5547837018966675 67 r_69.png

66 0.09110605716705322 0.9398432374000549 -0.3276970088481903 0.0317661352455616 -1.0638943948038104e-08 -1.862645149230957e-08 0.5547837615013123 66 r_68.png

65 0.06196924299001694 0.14102505147457123 -0.9045836925506592 0.39749225974082947 1.5094608230015183e-08 -7.078051567077637e-08 0.5547837615013123 65 r_67.png

64 0.18045289814472198 0.7926452159881592 -0.5678368806838989 0.12927325069904327 2.3521756986610853e-08 2.2351741790771484e-08 0.5547837615013123 64 r_66.png

63 0.06243453547358513 0.28839588165283203 0.9338407516479492 -0.20216624438762665 2.3553241135232383e-08 -3.725290298461914e-08 0.5547837615013123 63 r_65.png

62 0.007269185036420822 0.030658353120088577 -0.9725402593612671 0.23059216141700745 -2.6201698588579347e-09 3.4924596548080444e-08 0.5547837615013123 62 r_64.png

61 0.018587827682495117 0.31165215373039246 0.9483292102813721 -0.05656106770038605 -5.157635651897863e-09 -3.725290298461914e-09 0.5547837018966675 61 r_63.png

60 0.03944972902536392 0.9363856911659241 0.348439484834671 -0.014679647982120514 -3.516887048249373e-08 9.872019290924072e-08 0.5547837615013123 60 r_62.png

59 0.26163631677627563 0.6379711627960205 0.6700893640518188 -0.2748081684112549 -2.2111414921255346e-09 1.8568243831396103e-08 0.5547837615013123 59 r_61.png

58 0.06222773343324661 0.9109240174293518 0.40690627694129944 -0.027796942740678787 5.395953195375114e-08 -1.1548399925231934e-07 0.5547837018966675 58 r_60.png

57 0.40773144364356995 0.8018273115158081 -0.389387309551239 0.1980045586824417 -6.25369978024537e-10 -2.2351741790771484e-08 0.5547837018966675 57 r_6.png

56 0.2390121966600418 0.6945397257804871 -0.641660749912262 0.22081495821475983 -4.913596640676587e-09 -6.007030606269836e-08 0.5547837615013123 56 r_59.png

55 0.18216149508953094 0.4841831922531128 -0.8009822964668274 0.301349014043808 -4.79729571623011e-08 -3.725290298461914e-09 0.5547837615013123 55 r_58.png

54 0.1682572364807129 0.5674129128456116 -0.7727983593940735 0.22916102409362793 -1.6634107424806643e-09 3.725290298461914e-09 0.5547837018966675 54 r_57.png

53 0.05028524249792099 0.1458720862865448 0.9340824484825134 -0.3219982981681824 2.5616829546493136e-08 -2.9802322387695312e-08 0.5547837615013123 53 r_56.png

52 0.04493337124586105 0.24939553439617157 -0.9520302414894104 0.17152638733386993 -7.266630852598155e-09 -5.960464477539063e-08 0.5547837615013123 52 r_55.png

51 0.0028960229828953743 0.03772437945008278 -0.99635249376297 0.07648792862892151 -1.1624310403135496e-09 4.627509042620659e-09 0.5547837615013123 51 r_54.png

50 0.03895166143774986 0.08486083149909973 0.9048624634742737 -0.41533759236335754 5.564114502476514e-09 2.7939677238464355e-09 0.5547837615013123 50 r_53.png

49 0.26608723402023315 0.6303349733352661 -0.6718860864639282 0.2836275100708008 -5.1993808369843464e-08 -4.44706529378891e-08 0.5547837615013123 49 r_52.png

48 0.04445195198059082 0.3097294569015503 0.9401519894599915 -0.13492931425571442 -8.374942517264117e-09 -1.1175870895385742e-08 0.5547837615013123 48 r_51.png

47 0.17528237402439117 0.8584885597229004 0.4722055196762085 -0.09641280025243759 1.467744148442307e-08 1.4901161193847656e-08 0.5547837615013123 47 r_50.png

46 0.2506099343299866 0.8439035415649414 -0.4547366797924042 0.13504095375537872 -2.389185027595886e-08 -5.21540641784668e-08 0.5547837615013123 46 r_5.png

45 0.2334533929824829 0.8858852386474609 -0.38764822483062744 0.10215521603822708 1.083494183262701e-08 7.450580596923828e-09 0.5547837018966675 45 r_49.png

44 0.13041189312934875 0.26687172055244446 0.8579126596450806 -0.4192351996898651 1.8094498344112253e-08 2.2351741790771484e-08 0.5547837615013123 44 r_48.png

43 0.006254381034523249 0.10603868961334229 -0.9926172494888306 0.05854662507772446 -3.832132833281321e-09 6.984919309616089e-10 0.5547837615013123 43 r_47.png

42 0.05163496360182762 0.3202105760574341 0.9338745474815369 -0.15059016644954681 -3.969096162848018e-09 -3.3527612686157227e-08 0.5547837018966675 42 r_46.png

41 0.10942655801773071 0.9583452343940735 -0.26211580634117126 0.02992912009358406 -4.735280167977862e-09 -7.450580596923828e-09 0.5547837018966675 41 r_45.png

40 0.2871185839176178 0.8859366178512573 0.34650886058807373 -0.11229821294546127 3.0927065353125727e-08 1.1175870895385742e-07 0.5547837615013123 40 r_44.png

39 0.0689462199807167 0.2837263345718384 -0.929377019405365 0.2258410006761551 -6.795287887939594e-09 -7.450580596923828e-09 0.5547837615013123 39 r_43.png

38 0.12991032004356384 0.7878965139389038 0.593929648399353 -0.09792856127023697 2.7357653920034863e-09 2.421438694000244e-08 0.5547837018966675 38 r_42.png

37 0.16718639433383942 0.8986046314239502 0.3988145589828491 -0.0741998478770256 3.803894088605375e-08 2.2351741790771484e-08 0.5547837615013123 37 r_41.png

36 0.12461291253566742 0.2504444420337677 0.8595544695854187 -0.42768603563308716 1.79939565470022e-08 -5.21540641784668e-08 0.5547837615013123 36 r_40.png

35 0.32563138008117676 0.7165960073471069 0.5615509152412415 -0.2551765739917755 1.6007906111781267e-08 5.587935447692871e-09 0.5547837615013123 35 r_4.png

34 0.1927376240491867 0.8263893127441406 -0.5152584910392761 0.12017299234867096 -2.3706045126914432e-08 -1.4901161193847656e-08 0.5547837615013123 34 r_39.png

33 0.048740535974502563 0.8934923410415649 -0.44576284289360046 0.02431659772992134 2.8730820389455403e-08 5.960464477539063e-08 0.5547837615013123 33 r_38.png

32 0.00022687119781039655 0.007067852187901735 -0.9994602799415588 0.03208165243268013 3.0883154367167265e-10 -6.09293238085229e-08 0.5547837615013123 32 r_37.png

31 0.19615696370601654 0.7325124740600586 -0.6296936869621277 0.16862349212169647 -7.951194191946342e-08 -4.237517714500427e-08 0.5547837615013123 31 r_36.png

30 0.013315284624695778 0.26797476410865784 -0.9621469378471375 0.04780762642621994 1.9194581923898113e-08 -8.847564458847046e-08 0.5547837615013123 30 r_35.png

29 0.10917851328849792 0.7934688925743103 -0.5931493639945984 0.08161524683237076 -4.725687574591575e-08 -3.725290298461914e-09 0.5547837018966675 29 r_34.png

28 0.008296051062643528 0.7268638610839844 -0.6866867542266846 0.007837643846869469 -1.2395487658523052e-07 -1.3171666068956256e-07 0.5547837615013123 28 r_33.png

27 0.16126936674118042 0.8304681777954102 -0.5234338045120239 0.10164609551429749 -2.823821532160764e-08 -7.450580596923828e-09 0.5547837615013123 27 r_32.png

26 0.3346918225288391 0.866991400718689 0.34442511200904846 -0.13296130299568176 2.0497298081068038e-08 1.4901161193847656e-08 0.5547837615013123 26 r_31.png

25 0.13852351903915405 0.8501731157302856 -0.5013424158096313 0.08168657124042511 -1.1682594447393058e-08 -1.862645149230957e-08 0.5547837615013123 25 r_30.png

24 0.0312897227704525 0.2680915296077728 -0.956393301486969 0.11162334680557251 2.5690338745221197e-09 -3.3527612686157227e-08 0.5547837615013123 24 r_3.png

23 0.019561879336833954 0.1869620978832245 -0.9768400192260742 0.10220693051815033 -1.9874852874579574e-09 -4.936009645462036e-08 0.554783821105957 23 r_29.png

22 0.023360827937722206 0.9777281880378723 0.20851154625415802 -0.004981970880180597 1.1771756902589914e-08 -5.727633833885193e-08 0.5547837615013123 22 r_28.png

21 0.035126399248838425 0.4934653341770172 0.8668624758720398 -0.061705976724624634 -7.397198964476104e-10 -3.725290298461914e-09 0.5547837615013123 21 r_27.png

20 0.00496029295027256 0.6439236998558044 0.7650508880615234 -0.005893677938729525 2.260271401155478e-07 -1.894659362733364e-07 0.5547837615013123 20 r_26.png

19 0.06751702725887299 0.4452284574508667 0.8827752470970154 -0.13386911153793335 1.9238608928162648e-08 -1.862645149230957e-08 0.5547837018966675 19 r_25.png

18 0.13695503771305084 0.5724368095397949 0.7862411737442017 -0.18810750544071198 2.2892482576253315e-08 1.4901161193847656e-08 0.5547837615013123 18 r_24.png

17 0.13136063516139984 0.46090462803840637 -0.8440622091293335 0.24056293070316315 2.805987886489447e-09 -2.2351741790771484e-08 0.5547837018966675 17 r_23.png

16 0.039216846227645874 0.9447707533836365 -0.32509714365005493 0.013494567014276981 9.922857202582236e-09 2.7939677238464355e-08 0.5547837018966675 16 r_22.png

15 0.08963373303413391 0.9831058382987976 -0.15892983973026276 0.014490275643765926 1.2958225603654228e-09 -2.7939677238464355e-09 0.5547837615013123 15 r_21.png

14 0.21540901064872742 0.9542763233184814 0.20217080414295197 -0.04563603922724724 -3.972457918166583e-09 1.862645149230957e-08 0.5547837615013123 14 r_20.png

13 0.006619411986321211 0.958248496055603 0.28585338592529297 -0.00197463296353817 9.051172256135942e-09 -3.026798367500305e-08 0.5547837018966675 13 r_2.png

12 0.41432973742485046 0.8910195827484131 0.16821549832820892 -0.07822124660015106 5.1106258780464486e-08 1.1920928955078125e-07 0.554783821105957 12 r_19.png

11 0.19163937866687775 0.6352545619010925 0.7162654399871826 -0.2160782516002655 3.1431113711732905e-08 -1.0244548320770264e-08 0.5547837615013123 11 r_18.png

10 0.07502970099449158 0.1738692820072174 0.901546061038971 -0.3890434801578522 -7.336976803884454e-09 -2.2351741790771484e-08 0.5547837615013123 10 r_17.png

9 0.17450179159641266 0.4862142503261566 -0.8059067130088806 0.28923913836479187 -2.49155185372274e-08 3.725290298461914e-08 0.5547837615013123 9 r_16.png

8 0.01025871466845274 0.9765010476112366 -0.2152564376592636 0.0022614344488829374 -4.3509935210295225e-08 -1.9581057131290436e-07 0.5547837018966675 8 r_15.png

7 0.29439133405685425 0.8633934259414673 0.38781458139419556 -0.132233127951622 2.8274127927829795e-08 1.4901161193847656e-08 0.5547837615013123 7 r_14.png

6 0.009002123959362507 0.03841734677553177 -0.9728690385818481 0.22796694934368134 4.5873060905421426e-10 -1.862645149230957e-09 0.5547837615013123 6 r_13.png

5 0.10408785194158554 0.8932114243507385 -0.43448320031166077 0.05063125118613243 7.858010242500768e-09 3.3527612686157227e-08 0.5547837615013123 5 r_12.png

4 0.14998701214790344 0.416604220867157 -0.8436214923858643 0.30372291803359985 -1.492659151836051e-08 -4.470348358154297e-08 0.5547837615013123 4 r_11.png

3 0.11186111718416214 0.9733401536941528 -0.19893060624599457 0.02286209538578987 1.1547387934740527e-08 3.91155481338501e-08 0.5547837615013123 3 r_10.png

2 0.1789190173149109 0.8023681044578552 0.5557308793067932 -0.1239217072725296 1.692351592197383e-09 -3.725290298461914e-09 0.5547837615013123 2 r_1.png

1 0.07229053229093552 0.28309816122055054 -0.9266287088394165 0.23661935329437256 5.204357833576978e-09 3.725290298461914e-08 0.5547837615013123 1 r_0.png

